ida,aire_geo,signe_fr,signe_ue,produit,reference
939,Nuits-Saint-Georges premier cru Clos Arlot,AOC -,AOP -,Nuits-Saint-Georges premier cru Clos Arlot rouge,
941,Nuits-Saint-Georges premier cru Clos de la Maréchale,AOC -,AOP -,Nuits-Saint-Georges premier cru Clos de la Maréchale blanc,
941,Nuits-Saint-Georges premier cru Clos de la Maréchale,AOC -,AOP -,Nuits-Saint-Georges premier cru Clos de la Maréchale rouge,
942,Nuits-Saint-Georges premier cru Clos des Argillières,AOC -,AOP -,Nuits-Saint-Georges premier cru Clos des Argillières blanc,
942,Nuits-Saint-Georges premier cru Clos des Argillières,AOC -,AOP -,Nuits-Saint-Georges premier cru Clos des Argillières rouge,
943,Nuits-Saint-Georges premier cru Clos des Corvées,AOC -,AOP -,Nuits-Saint-Georges premier cru Clos des Corvées blanc,
943,Nuits-Saint-Georges premier cru Clos des Corvées,AOC -,AOP -,Nuits-Saint-Georges premier cru Clos des Corvées rouge,
944,Nuits-Saint-Georges premier cru Clos des Corvées Pagets,AOC -,AOP -,Nuits-Saint-Georges premier cru Clos des Corvées Pagets blanc,
944,Nuits-Saint-Georges premier cru Clos des Corvées Pagets,AOC -,AOP -,Nuits-Saint-Georges premier cru Clos des Corvées Pagets rouge,
945,Nuits-Saint-Georges premier cru Clos des Forêts Saint-Georges,AOC -,AOP -,Nuits-Saint-Georges premier cru Clos des Forêts Saint-Georges blanc,
945,Nuits-Saint-Georges premier cru Clos des Forêts Saint-Georges,AOC -,AOP -,Nuits-Saint-Georges premier cru Clos des Forêts Saint-Georges rouge,
946,Nuits-Saint-Georges premier cru Clos des Grandes Vignes,AOC -,AOP -,Nuits-Saint-Georges premier cru Clos des Grandes Vignes blanc,
946,Nuits-Saint-Georges premier cru Clos des Grandes Vignes,AOC -,AOP -,Nuits-Saint-Georges premier cru Clos des Grandes Vignes rouge,
947,Nuits-Saint-Georges premier cru Clos des Porrets-Saint-Georges,AOC -,AOP -,Nuits-Saint-Georges premier cru Clos des Porrets-Saint-Georges blanc,
947,Nuits-Saint-Georges premier cru Clos des Porrets-Saint-Georges,AOC -,AOP -,Nuits-Saint-Georges premier cru Clos des Porrets-Saint-Georges rouge,
940,Nuits-Saint-Georges premier cru Clos Saint-Marc,AOC -,AOP -,Nuits-Saint-Georges premier cru Clos Saint-Marc blanc,
940,Nuits-Saint-Georges premier cru Clos Saint-Marc,AOC -,AOP -,Nuits-Saint-Georges premier cru Clos Saint-Marc rouge,
948,Nuits-Saint-Georges premier cru En la Perrière Noblot,AOC -,AOP -,Nuits-Saint-Georges premier cru En la Perrière Noblot blanc,
948,Nuits-Saint-Georges premier cru En la Perrière Noblot,AOC -,AOP -,Nuits-Saint-Georges premier cru En la Perrière Noblot rouge,
949,Nuits-Saint-Georges premier cru La Richemone,AOC -,AOP -,Nuits-Saint-Georges premier cru La Richemone blanc,
949,Nuits-Saint-Georges premier cru La Richemone,AOC -,AOP -,Nuits-Saint-Georges premier cru La Richemone rouge,
950,Nuits-Saint-Georges premier cru Les Argillières,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Argillières blanc,
950,Nuits-Saint-Georges premier cru Les Argillières,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Argillières rouge,
951,Nuits-Saint-Georges premier cru Les Cailles,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Cailles blanc,
951,Nuits-Saint-Georges premier cru Les Cailles,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Cailles rouge,
952,Nuits-Saint-Georges premier cru Les Chabœufs,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Chabœufs blanc,
952,Nuits-Saint-Georges premier cru Les Chabœufs,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Chabœufs rouge,
953,Nuits-Saint-Georges premier cru Les Crots,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Crots blanc,
953,Nuits-Saint-Georges premier cru Les Crots,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Crots rouge,
954,Nuits-Saint-Georges premier cru Les Damodes,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Damodes blanc,
954,Nuits-Saint-Georges premier cru Les Damodes,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Damodes rouge,
955,Nuits-Saint-Georges premier cru Les Didiers,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Didiers blanc,
955,Nuits-Saint-Georges premier cru Les Didiers,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Didiers rouge,
956,Nuits-Saint-Georges premier cru Les Hauts Pruliers,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Hauts Pruliers blanc,
956,Nuits-Saint-Georges premier cru Les Hauts Pruliers,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Hauts Pruliers rouge,
957,Nuits-Saint-Georges premier cru Les Perrières,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Perrières blanc,
957,Nuits-Saint-Georges premier cru Les Perrières,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Perrières rouge,
958,Nuits-Saint-Georges premier cru Les Porrets-Saint-Georges,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Porrets-Saint-Georges blanc,
958,Nuits-Saint-Georges premier cru Les Porrets-Saint-Georges,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Porrets-Saint-Georges rouge,
959,Nuits-Saint-Georges premier cru Les Poulettes,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Poulettes blanc,
959,Nuits-Saint-Georges premier cru Les Poulettes,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Poulettes rouge,
960,Nuits-Saint-Georges premier cru Les Procès,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Procès blanc,
960,Nuits-Saint-Georges premier cru Les Procès,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Procès rouge,
961,Nuits-Saint-Georges premier cru Les Pruliers,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Pruliers blanc,
961,Nuits-Saint-Georges premier cru Les Pruliers,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Pruliers rouge,
962,Nuits-Saint-Georges premier cru Les Saints-Georges,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Saints-Georges blanc,
962,Nuits-Saint-Georges premier cru Les Saints-Georges,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Saints-Georges rouge,
963,Nuits-Saint-Georges premier cru Les Terres Blanches,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Terres Blanches blanc,
963,Nuits-Saint-Georges premier cru Les Terres Blanches,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Terres Blanches rouge,
964,Nuits-Saint-Georges premier cru Les Vallerots,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Vallerots blanc,
964,Nuits-Saint-Georges premier cru Les Vallerots,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Vallerots rouge,
965,Nuits-Saint-Georges premier cru Les Vaucrains,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Vaucrains blanc,
965,Nuits-Saint-Georges premier cru Les Vaucrains,AOC -,AOP -,Nuits-Saint-Georges premier cru Les Vaucrains rouge,
966,Nuits-Saint-Georges premier cru Roncière,AOC -,AOP -,Nuits-Saint-Georges premier cru Roncière blanc,
966,Nuits-Saint-Georges premier cru Roncière,AOC -,AOP -,Nuits-Saint-Georges premier cru Roncière rouge,
967,Nuits-Saint-Georges premier cru Rue de Chaux,AOC -,AOP -,Nuits-Saint-Georges premier cru Rue de Chaux blanc,
967,Nuits-Saint-Georges premier cru Rue de Chaux,AOC -,AOP -,Nuits-Saint-Georges premier cru Rue de Chaux rouge,
2139,Oie d'Anjou,,IGP -,Oie d'Anjou,IG/08/02
1878,Oignon de Roscoff,AOC -,AOP -,Oignon de Roscoff,
1579,Oignon doux des Cévennes,AOC -,AOP -,Oignon doux des Cévennes,
1515,Olive de Nice,AOC -,AOP -,Olive de Nice,
1515,Olive de Nice,AOC -,AOP -,Pâte d'olive de Nice,
1644,Olive de Nîmes,AOC -,AOP -,Olive de Nîmes,
1395,Orléans,AOC -,AOP -,Orléans blanc,
1395,Orléans,AOC -,AOP -,Orléans rosé,
1395,Orléans,AOC -,AOP -,Orléans rouge,
1396,Orléans-Cléry,AOC -,AOP -,Orléans-Cléry,
1477,Ossau-Iraty,AOC -,AOP -,Ossau-Iraty,
97,Pacherenc du Vic-Bilh,AOC -,AOP -,Pacherenc du Vic-Bilh,
97,Pacherenc du Vic-Bilh,AOC -,AOP -,Pacherenc du Vic-Bilh sec,
1323,Palette,AOC -,AOP -,Palette blanc,
1323,Palette,AOC -,AOP -,Palette rosé,
1323,Palette,AOC -,AOP -,Palette rouge,
1636,Pâtes d'Alsace,,IGP -,Pâtes d'Alsace,IG/20/95
1324,Patrimonio,AOC -,AOP -,Patrimonio blanc,
1324,Patrimonio,AOC -,AOP -,Patrimonio rosé,
1324,Patrimonio,AOC -,AOP -,Patrimonio rouge,
106,Pauillac,AOC -,AOP -,Pauillac,
1361,Pays d'Auge,AOC -,AOP -,Pays d'Auge,
1887,Pays d'Auge Cambremer,AOC -,AOP -,Pays d'Auge Cambremer ou de Cambremer,
2024,Pays d'Hérault,,IGP -,Pays d'Hérault blanc,
2024,Pays d'Hérault,,IGP -,Pays d'Hérault primeur ou nouveau blanc,
2024,Pays d'Hérault,,IGP -,Pays d'Hérault primeur ou nouveau rosé,
2024,Pays d'Hérault,,IGP -,Pays d'Hérault primeur ou nouveau rouge,
2024,Pays d'Hérault,,IGP -,Pays d'Hérault rosé,
2024,Pays d'Hérault,,IGP -,Pays d'Hérault rouge,
2248,Pays d'Hérault Bénovie,,IGP -,Pays d'Hérault Bénovie blanc,
2248,Pays d'Hérault Bénovie,,IGP -,Pays d'Hérault Bénovie primeur ou nouveau blanc,
2248,Pays d'Hérault Bénovie,,IGP -,Pays d'Hérault Bénovie primeur ou nouveau rosé,
2248,Pays d'Hérault Bénovie,,IGP -,Pays d'Hérault Bénovie primeur ou nouveau rouge,
2248,Pays d'Hérault Bénovie,,IGP -,Pays d'Hérault Bénovie rosé,
2248,Pays d'Hérault Bénovie,,IGP -,Pays d'Hérault Bénovie rouge,
2249,Pays d'Hérault Bérange,,IGP -,Pays d'Hérault Bérange blanc,
2249,Pays d'Hérault Bérange,,IGP -,Pays d'Hérault Bérange primeur ou nouveau blanc,
2249,Pays d'Hérault Bérange,,IGP -,Pays d'Hérault Bérange primeur ou nouveau rosé,
2249,Pays d'Hérault Bérange,,IGP -,Pays d'Hérault Bérange primeur ou nouveau rouge,
2249,Pays d'Hérault Bérange,,IGP -,Pays d'Hérault Bérange rosé,
2249,Pays d'Hérault Bérange,,IGP -,Pays d'Hérault Bérange rouge,
2250,Pays d'Hérault Cassan,,IGP -,Pays d'Hérault Cassan blanc,
2250,Pays d'Hérault Cassan,,IGP -,Pays d'Hérault Cassan primeur ou nouveau blanc,
2250,Pays d'Hérault Cassan,,IGP -,Pays d'Hérault Cassan primeur ou nouveau rosé,
2250,Pays d'Hérault Cassan,,IGP -,Pays d'Hérault Cassan primeur ou nouveau rouge,
2250,Pays d'Hérault Cassan,,IGP -,Pays d'Hérault Cassan rosé,
2250,Pays d'Hérault Cassan,,IGP -,Pays d'Hérault Cassan rouge,
2251,Pays d'Hérault Cessenon,,IGP -,Pays d'Hérault Cessenon blanc,
2251,Pays d'Hérault Cessenon,,IGP -,Pays d'Hérault Cessenon primeur ou nouveau blanc,
2251,Pays d'Hérault Cessenon,,IGP -,Pays d'Hérault Cessenon primeur ou nouveau rosé,
2251,Pays d'Hérault Cessenon,,IGP -,Pays d'Hérault Cessenon primeur ou nouveau rouge,
2251,Pays d'Hérault Cessenon,,IGP -,Pays d'Hérault Cessenon rosé,
2251,Pays d'Hérault Cessenon,,IGP -,Pays d'Hérault Cessenon rouge,
2252,Pays d'Hérault Collines de la Moure,,IGP -,Pays d'Hérault Collines de la Moure blanc,
2252,Pays d'Hérault Collines de la Moure,,IGP -,Pays d'Hérault Collines de la Moure primeur ou nouveau blanc,
2252,Pays d'Hérault Collines de la Moure,,IGP -,Pays d'Hérault Collines de la Moure primeur ou nouveau rosé,
2252,Pays d'Hérault Collines de la Moure,,IGP -,Pays d'Hérault Collines de la Moure primeur ou nouveau rouge,
2252,Pays d'Hérault Collines de la Moure,,IGP -,Pays d'Hérault Collines de la Moure rosé,
2252,Pays d'Hérault Collines de la Moure,,IGP -,Pays d'Hérault Collines de la Moure rouge,
2253,Pays d'Hérault Coteaux de Bessilles,,IGP -,Pays d'Hérault Coteaux de Bessilles blanc,
2253,Pays d'Hérault Coteaux de Bessilles,,IGP -,Pays d'Hérault Coteaux de Bessilles primeur ou nouveau blanc,
2253,Pays d'Hérault Coteaux de Bessilles,,IGP -,Pays d'Hérault Coteaux de Bessilles primeur ou nouveau rosé,
2253,Pays d'Hérault Coteaux de Bessilles,,IGP -,Pays d'Hérault Coteaux de Bessilles primeur ou nouveau rouge,
2253,Pays d'Hérault Coteaux de Bessilles,,IGP -,Pays d'Hérault Coteaux de Bessilles rosé,
2253,Pays d'Hérault Coteaux de Bessilles,,IGP -,Pays d'Hérault Coteaux de Bessilles rouge,
2254,Pays d'Hérault Coteaux de Fontcaude,,IGP -,Pays d'Hérault Coteaux de Fontcaude blanc,
2254,Pays d'Hérault Coteaux de Fontcaude,,IGP -,Pays d'Hérault Coteaux de Fontcaude primeur ou nouveau blanc,
2254,Pays d'Hérault Coteaux de Fontcaude,,IGP -,Pays d'Hérault Coteaux de Fontcaude primeur ou nouveau rosé,
2254,Pays d'Hérault Coteaux de Fontcaude,,IGP -,Pays d'Hérault Coteaux de Fontcaude primeur ou nouveau rouge,
2254,Pays d'Hérault Coteaux de Fontcaude,,IGP -,Pays d'Hérault Coteaux de Fontcaude rosé,
2254,Pays d'Hérault Coteaux de Fontcaude,,IGP -,Pays d'Hérault Coteaux de Fontcaude rouge,
2255,Pays d'Hérault Coteaux de Laurens,,IGP -,Pays d'Hérault Coteaux de Laurens blanc,
2255,Pays d'Hérault Coteaux de Laurens,,IGP -,Pays d'Hérault Coteaux de Laurens primeur ou nouveau blanc,
2255,Pays d'Hérault Coteaux de Laurens,,IGP -,Pays d'Hérault Coteaux de Laurens primeur ou nouveau rosé,
2255,Pays d'Hérault Coteaux de Laurens,,IGP -,Pays d'Hérault Coteaux de Laurens primeur ou nouveau rouge,
2255,Pays d'Hérault Coteaux de Laurens,,IGP -,Pays d'Hérault Coteaux de Laurens rosé,
2255,Pays d'Hérault Coteaux de Laurens,,IGP -,Pays d'Hérault Coteaux de Laurens rouge,
2256,Pays d'Hérault Coteaux de Murviel,,IGP -,Pays d'Hérault Coteaux de Murviel blanc,
2256,Pays d'Hérault Coteaux de Murviel,,IGP -,Pays d'Hérault Coteaux de Murviel primeur ou nouveau blanc,
2256,Pays d'Hérault Coteaux de Murviel,,IGP -,Pays d'Hérault Coteaux de Murviel primeur ou nouveau rosé,
2256,Pays d'Hérault Coteaux de Murviel,,IGP -,Pays d'Hérault Coteaux de Murviel primeur ou nouveau rouge,
2256,Pays d'Hérault Coteaux de Murviel,,IGP -,Pays d'Hérault Coteaux de Murviel rosé,
2256,Pays d'Hérault Coteaux de Murviel,,IGP -,Pays d'Hérault Coteaux de Murviel rouge,
2257,Pays d'Hérault Coteaux du Salagou,,IGP -,Pays d'Hérault Coteaux du Salagou blanc,
2257,Pays d'Hérault Coteaux du Salagou,,IGP -,Pays d'Hérault Coteaux du Salagou primeur ou nouveau blanc,
2257,Pays d'Hérault Coteaux du Salagou,,IGP -,Pays d'Hérault Coteaux du Salagou primeur ou nouveau rosé,
2257,Pays d'Hérault Coteaux du Salagou,,IGP -,Pays d'Hérault Coteaux du Salagou primeur ou nouveau rouge,
2257,Pays d'Hérault Coteaux du Salagou,,IGP -,Pays d'Hérault Coteaux du Salagou rosé,
2257,Pays d'Hérault Coteaux du Salagou,,IGP -,Pays d'Hérault Coteaux du Salagou rouge,
2258,Pays d'Hérault Côtes du Brian,,IGP -,Pays d'Hérault Côtes du Brian blanc,
2258,Pays d'Hérault Côtes du Brian,,IGP -,Pays d'Hérault Côtes du Brian primeur ou nouveau blanc,
2258,Pays d'Hérault Côtes du Brian,,IGP -,Pays d'Hérault Côtes du Brian primeur ou nouveau rosé,
2258,Pays d'Hérault Côtes du Brian,,IGP -,Pays d'Hérault Côtes du Brian primeur ou nouveau rouge,
2258,Pays d'Hérault Côtes du Brian,,IGP -,Pays d'Hérault Côtes du Brian rosé,
2258,Pays d'Hérault Côtes du Brian,,IGP -,Pays d'Hérault Côtes du Brian rouge,
2259,Pays d'Hérault Côtes du Ceressou,,IGP -,Pays d'Hérault Côtes du Ceressou blanc,
2259,Pays d'Hérault Côtes du Ceressou,,IGP -,Pays d'Hérault Côtes du Ceressou primeur ou nouveau blanc,
2259,Pays d'Hérault Côtes du Ceressou,,IGP -,Pays d'Hérault Côtes du Ceressou primeur ou nouveau rosé,
2259,Pays d'Hérault Côtes du Ceressou,,IGP -,Pays d'Hérault Côtes du Ceressou primeur ou nouveau rouge,
2259,Pays d'Hérault Côtes du Ceressou,,IGP -,Pays d'Hérault Côtes du Ceressou rosé,
2259,Pays d'Hérault Côtes du Ceressou,,IGP -,Pays d'Hérault Côtes du Ceressou rouge,
2260,Pays d'Hérault Mont Baudile,,IGP -,Pays d'Hérault Mont Baudile blanc,
2260,Pays d'Hérault Mont Baudile,,IGP -,Pays d'Hérault Mont Baudile primeur ou nouveau blanc,
2260,Pays d'Hérault Mont Baudile,,IGP -,Pays d'Hérault Mont Baudile primeur ou nouveau rosé,
2260,Pays d'Hérault Mont Baudile,,IGP -,Pays d'Hérault Mont Baudile primeur ou nouveau rouge,
2260,Pays d'Hérault Mont Baudile,,IGP -,Pays d'Hérault Mont Baudile rosé,
2260,Pays d'Hérault Mont Baudile,,IGP -,Pays d'Hérault Mont Baudile rouge,
2261,Pays d'Hérault Monts de la Grage,,IGP -,Pays d'Hérault Monts de la Grage blanc,
2261,Pays d'Hérault Monts de la Grage,,IGP -,Pays d'Hérault Monts de la Grage primeur ou nouveau blanc,
2261,Pays d'Hérault Monts de la Grage,,IGP -,Pays d'Hérault Monts de la Grage primeur ou nouveau rosé,
2261,Pays d'Hérault Monts de la Grage,,IGP -,Pays d'Hérault Monts de la Grage primeur ou nouveau rouge,
2261,Pays d'Hérault Monts de la Grage,,IGP -,Pays d'Hérault Monts de la Grage rosé,
2261,Pays d'Hérault Monts de la Grage,,IGP -,Pays d'Hérault Monts de la Grage rouge,
2262,Pays d'Hérault Pays de Bessan,,IGP -,Pays d'Hérault Pays de Bessan blanc,
2262,Pays d'Hérault Pays de Bessan,,IGP -,Pays d'Hérault Pays de Bessan blanc  Primeur ou Nouveau,
2262,Pays d'Hérault Pays de Bessan,,IGP -,Pays d'Hérault Pays de Bessan primeur ou nouveau rosé,
2262,Pays d'Hérault Pays de Bessan,,IGP -,Pays d'Hérault Pays de Bessan primeur ou nouveau rouge,
2262,Pays d'Hérault Pays de Bessan,,IGP -,Pays d'Hérault Pays de Bessan rosé,
2262,Pays d'Hérault Pays de Bessan,,IGP -,Pays d'Hérault Pays de Bessan rouge,
2263,Pays d'Hérault Pays de Caux,,IGP -,Pays d'Hérault Pays de Caux blanc,
2263,Pays d'Hérault Pays de Caux,,IGP -,Pays d'Hérault Pays de Caux primeur ou nouveau blanc,
2263,Pays d'Hérault Pays de Caux,,IGP -,Pays d'Hérault Pays de Caux primeur ou nouveau rosé,
2263,Pays d'Hérault Pays de Caux,,IGP -,Pays d'Hérault Pays de Caux primeur ou nouveau rouge,
2263,Pays d'Hérault Pays de Caux,,IGP -,Pays d'Hérault Pays de Caux rosé ,
2263,Pays d'Hérault Pays de Caux,,IGP -,Pays d'Hérault Pays de Caux rouge,
1964,Pays d'Oc,,IGP -,Pays d'Oc blanc,
1964,Pays d'Oc,,IGP -,Pays d'Oc gris,
1964,Pays d'Oc,,IGP -,Pays d'Oc gris de gris,
1964,Pays d'Oc,,IGP -,Pays d'Oc mousseux de qualité blanc,
1964,Pays d'Oc,,IGP -,Pays d'Oc mousseux de qualité gris,
1964,Pays d'Oc,,IGP -,Pays d'Oc mousseux de qualité gris de gris,
1964,Pays d'Oc,,IGP -,Pays d'Oc mousseux de qualité rosé,
1964,Pays d'Oc,,IGP -,Pays d'Oc mousseux de qualité rouge,
1964,Pays d'Oc,,IGP -,Pays d'Oc primeur ou nouveau blanc,
1964,Pays d'Oc,,IGP -,Pays d'Oc primeur ou nouveau rosé,
1964,Pays d'Oc,,IGP -,Pays d'Oc primeur ou nouveau rouge,
1964,Pays d'Oc,,IGP -,Pays d'Oc rosé,
1964,Pays d'Oc,,IGP -,Pays d'Oc rouge,
1964,Pays d'Oc,,IGP -,Pays d'Oc sur lie blanc ,
1964,Pays d'Oc,,IGP -,Pays d'Oc sur lie rosé,
1964,Pays d'Oc,,IGP -,Pays d'Oc Surmûri gris,
1964,Pays d'Oc,,IGP -,Pays d'Oc Surmûri gris de gris,
1964,Pays d'Oc,,IGP -,Pays d'Oc surmûris blanc,
1964,Pays d'Oc,,IGP -,Pays d'Oc surmûris rosé,
1964,Pays d'Oc,,IGP -,Pays d'Oc surmûris rouge,
107,Pécharmant,AOC -,AOP -,Pécharmant,
1492,Pélardon,AOC -,AOP -,Pélardon,
2005,Périgord,,IGP -,Périgord  primeur ou nouveau rouge,
2005,Périgord,,IGP -,Périgord blanc,
2005,Périgord,,IGP -,Périgord primeur ou nouveau blanc,
2005,Périgord,,IGP -,Périgord primeur ou nouveau rosé,
2005,Périgord,,IGP -,Périgord rosé,
2005,Périgord,,IGP -,Périgord rouge,
2264,Périgord Dordogne,,IGP -,Périgord Dordogne blanc,
2264,Périgord Dordogne,,IGP -,Périgord Dordogne primeur ou nouveau blanc,
2264,Périgord Dordogne,,IGP -,Périgord Dordogne primeur ou nouveau rosé,
2264,Périgord Dordogne,,IGP -,Périgord Dordogne primeur ou nouveau rouge,
2264,Périgord Dordogne,,IGP -,Périgord Dordogne rosé,
2264,Périgord Dordogne,,IGP -,Périgord Dordogne rouge,
2118,Périgord Vin de Domme,,IGP -,Périgord Vin de Domme blanc,
2118,Périgord Vin de Domme,,IGP -,Périgord Vin de Domme primeur ou nouveau blanc,
2118,Périgord Vin de Domme,,IGP -,Périgord Vin de Domme primeur ou nouveau rosé,
2118,Périgord Vin de Domme,,IGP -,Périgord Vin de Domme primeur ou nouveau rouge,
2118,Périgord Vin de Domme,,IGP -,Périgord Vin de Domme rosé,
2118,Périgord Vin de Domme,,IGP -,Périgord Vin de Domme rouge,
969,Pernand-Vergelesses,AOC -,AOP -,Pernand-Vergelesses blanc,
969,Pernand-Vergelesses,AOC -,AOP -,Pernand-Vergelesses rouge ou Pernand-Vergelesses Côte de Beaune,
975,Pernand-Vergelesses premier cru,AOC -,AOP -,Pernand-Vergelesses premier cru blanc,
975,Pernand-Vergelesses premier cru,AOC -,AOP -,Pernand-Vergelesses premier cru rouge,
1811,Pernand-Vergelesses premier cru Clos Berthet ,AOC -,AOP -,Pernand-Vergelesses premier cru Clos Berthet blanc,
